t,Thrust,Side_Force,Moment,power,ypos,theta
2.928870292887029,0.3577714177001367,-1.216709724097309,-0.37508082648318,0.04590752794225526,0.0,-18.56439633528476
2.9567642956764297,0.35979338327559435,-1.2179942017939374,-0.380967514288343,0.04355382657347129,0.0,-18.753569564361495
2.98465829846583,0.361133579860784,-1.2110123498423837,-0.3805541819770967,0.04040564593510254,0.0,-18.929782260343288
3.01255230125523,0.3622509576901438,-1.1942727700408766,-0.37243012300454176,0.036481011116447436,0.0,-19.092912643188743
3.0404463040446306,0.37356105309555526,-1.2033770398590522,-0.3870782772679978,0.03470716159640387,0.0,-19.24284797400203
3.0683403068340307,0.3763078544514122,-1.1895519152576797,-0.3801550759091964,0.0309115351163823,0.0,-19.379484632946355
3.096234309623431,0.37913541960663694,-1.1719899413825976,-0.37488502656797534,0.02733109642397701,0.0,-19.502728190855382
3.1241283124128314,0.3682815811499348,-1.118760875037081,-0.3331127519242215,0.02146818621834235,0.0,-19.612493474492858
3.1520223152022315,0.3697904950233176,-1.1031835258729363,-0.33041660359732206,0.018485023707643287,0.0,-19.708704625415592
3.1799163179916317,0.3712515897883774,-1.0880886104886733,-0.32861162300843927,0.01557728340169578,0.0,-19.791295152399005
3.2078103207810322,0.37268250101705075,-1.0734032262311937,-0.32744501211237,0.012714457920680301,0.0,-19.860207977388995
3.2357043235704324,0.38083384922518143,-1.079150665784104,-0.3423277966870526,0.010348029879062783,0.0,-19.91539547494839
3.2635983263598325,0.37965613055312386,-1.0575062938472677,-0.33634405959826297,0.007267273752911841,0.0,-19.956819505170753
3.291492329149233,0.3791176714365976,-1.0384159316174544,-0.3324276013437704,0.004311577812902513,0.0,-19.984451440038747
3.319386331938633,0.37963070860833575,-1.0308446524424788,-0.33219068758503995,0.0014364992691391697,0.0,-19.99827218320887
3.3472803347280333,0.37936028995913473,-1.012916071409831,-0.3296146363794564,-0.0014253595960164928,-0.0,-19.99827218320887
3.375174337517434,0.3794492122048694,-0.9959984836471503,-0.32818108114174105,-0.0042565005503313255,-0.0,-19.984451440038747
3.403068340306834,0.3783711601513883,-0.9760098628257694,-0.3247235999184883,-0.007016194361979612,-0.0,-19.956819505170753
3.430962343096234,0.3694117154777672,-0.9306835219618342,-0.30140394030763024,-0.009110966185494594,-0.0,-19.91539547494839
3.4588563458856347,0.37109254161745325,-0.9216871341449251,-0.3070934681497614,-0.011924221881767432,-0.0,-19.860207977388995
3.486750348675035,0.3710295750855455,-0.905666194494795,-0.30732440602634914,-0.014568198547278088,-0.0,-19.79129515239901
3.514644351464435,0.36901426128371356,-0.8950314804175453,-0.30502258523385184,-0.01706436558583428,-0.0,-19.708704625415592
3.5425383542538356,0.3675770450554116,-0.8772966782414559,-0.3044181342789823,-0.019618898277506458,-0.0,-19.612493474492858
3.5704323570432357,0.3795162895023653,-0.9007714530681157,-0.3456632570106192,-0.02520067524188013,-0.0,-19.502728190855386
3.598326359832636,0.3806304517127622,-0.8973027474900882,-0.35571607939014893,-0.028924327929155003,-0.0,-19.379484632946355
3.6262203626220364,0.36664051154191124,-0.8600755148695318,-0.33248441246879495,-0.029812032628868796,-0.0,-19.24284797400202
3.6541143654114365,0.3618515066327098,-0.8424191857601144,-0.3345078331570727,-0.03276637206865537,-0.0,-19.092912643188743
3.6820083682008367,0.36279246068962806,-0.8340121424414001,-0.34434712353118285,-0.03656133242285414,-0.0,-18.92978226034329
3.7099023709902372,0.3666026356408781,-0.8235241742474619,-0.35231583574228104,-0.04027824482008973,-0.0,-18.75356956436149
3.7377963737796374,0.36746492165685984,-0.8079290495990766,-0.34782397635552637,-0.04257146136539107,-0.0,-18.56439633528476
3.7656903765690375,0.3720635530672061,-0.7947349008446237,-0.3553031111562012,-0.046323904121056955,-0.0,-18.36239331013826
3.793584379358438,0.3636496165839404,-0.74436147435993,-0.3301769725535114,-0.04565465953724611,-0.0,-18.147700092578965
3.821478382147838,0.36101172750136934,-0.7287224627405778,-0.3238970423350855,-0.04731244761019449,-0.0,-17.92046505641604
3.8493723849372383,0.3689380422511571,-0.743814645133458,-0.35600575516470906,-0.05474326510713132,-0.0,-17.68084524307013
3.877266387726639,0.3562513471371364,-0.6942477005372857,-0.33190987433950053,-0.05355787365675515,-0.0,-17.429006253042523
3.905160390516039,0.3647937798118814,-0.719295549296718,-0.37738074904104735,-0.06371815558834656,-0.0,-17.165122131469204
3.933054393305439,0.36245790554086915,-0.7128204939496612,-0.3770107521100559,-0.0664319029459529,-0.0,-16.889375247838775
3.9609483960948397,0.3527913473222978,-0.6690545719171339,-0.35729412397015764,-0.06554521696570709,-0.0,-16.601956169957468
3.98884239888424,0.3411736615960587,-0.6191285648377679,-0.3292080369833832,-0.06273523882143762,-0.0,-16.303063532248377
4.01673640167364,0.3363888309828393,-0.6003274006868753,-0.3318289177287165,-0.0655520153173876,-0.0,-15.992903898475758
4.044630404463041,0.32238046924609004,-0.5537892647143928,-0.30842933473597306,-0.06304129448821885,-0.0,-15.671691618989534
4.072524407252441,0.31624299636882597,-0.547358562065707,-0.3258323023516945,-0.06878331053412705,-0.0,-15.339648682588399
4.100418410041841,0.3077034502395837,-0.5173730218182271,-0.31648976803018203,-0.06888722011135566,-0.0,-14.997004563104063
4.128312412831241,0.2994812597718246,-0.475560346359326,-0.29649178908454527,-0.06643479509651568,-0.0,-14.643996060812603
4.156206415620642,0.27956674906140677,-0.39124824055343255,-0.24421607918183175,-0.056248862181694545,-0.0,-14.280867138782542
4.184100418410042,0.2652642733934551,-0.3385674583084234,-0.21928711382642527,-0.05184375848839621,-0.0,-13.907868754272759
4.211994421199442,0.2528688364722127,-0.31245258648443897,-0.22037059649878235,-0.05340715231636891,-0.0,-13.525258685296636
4.239888423988843,0.246067267870745,-0.29051844761577234,-0.22067739895205007,-0.05475360276471677,-0.0,-13.133301352472607
4.2677824267782425,0.23244086102442668,-0.20133164817505378,-0.16711168146558075,-0.04239775040118218,-0.0,-12.73226763628379
4.295676429567643,0.21434280749008608,-0.09411934307162229,-0.10060030622932824,-0.0260682328007984,-0.0,-12.322434689873354
4.323570432357044,0.20144899615928788,-0.03542651954198761,-0.07264341375372108,-0.019204404360007407,-0.0,-11.904085747504922
4.351464435146443,0.19397137651788673,-0.015308307325321624,-0.07987407657666637,-0.021519777766959878,-0.0,-11.477509928820169
4.379358437935844,0.18494189453703924,0.06017645632332991,-0.042793628288743266,-0.011737907950065568,-0.0,-11.043002039029187
4.4072524407252445,0.16743515159996358,0.17256971327919857,0.02482841376408429,0.006926411772607037,-0.0,-10.600862365171556
4.435146443514644,0.149476704692291,0.3034666848419015,0.11001241079997465,0.031183956784289094,-0.0,-10.151396468588851
4.463040446304045,0.14687709353886724,0.32696294955705996,0.10829488169922483,0.031161851884077624,-0.0,-9.694914973752187
4.490934449093445,0.14088315088840386,0.38661958180007966,0.12992499697444437,0.0379176484019397,-0.0,-9.231733353590666
4.518828451882845,0.12224002370427949,0.5196918106783771,0.2070432131702878,0.06122961480500241,-0.0,-8.762171711468941
4.546722454672246,0.10889886614296568,0.647761036888358,0.28942271239923467,0.08665895737093329,-0.0,-8.286554559964824
4.574616457461646,0.10934394345540832,0.6791702579713371,0.299239129294157,0.09063942131839416,-0.0,-7.805210596599715
4.602510460251046,0.111745951247635,0.7028333680040069,0.2946215859345912,0.09020426003452546,-0.0,-7.318472476676677
4.630404463040446,0.09967533058114737,0.8193613640329366,0.35857386660469004,0.1108812831958891,-0.0,-6.826676583383465
4.658298465829847,0.09329997068566624,0.9352157094229681,0.44210400128115024,0.13796895787834898,-0.0,-6.330162795319123
4.686192468619247,0.10042613801481166,0.9180164980285893,0.41244849629224256,0.12979870750198025,-0.0,-5.829274251605026
4.714086471408647,0.09958478154774503,0.9580457468872178,0.42432880372244125,0.1345608711602304,-0.0,-5.324357114742404
4.741980474198048,0.09937164435973342,0.993861687396665,0.43533410862644784,0.13900534781272345,-0.0,-4.815760331380572
4.7698744769874475,0.09994767307735652,1.0523882496471175,0.47232582319679506,0.1517484853697262,-0.0,-4.303835391161048
4.797768479776848,0.09688804927470974,1.0909677770689965,0.48953513912636915,0.1581341377842949,-0.0,-3.788936083804064
4.825662482566249,0.09875726352851341,1.0590879047972743,0.45751073957974886,0.14848780091693137,-0.0,-3.2714182546056487
4.853556485355648,0.10032069861286294,1.0704855841225438,0.45410802786220417,0.1479748585616278,-0.0,-2.751639558514116
